task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
65	77/12d177	12862	FEATURE_COUNTS_1 (DEN0083_Aviti_Non-Severe)	COMPLETED	0	2025-06-04 09:25:50.349	1m	2.7s	1465.8%	1 GB	4.9 GB	3.6 GB	29.6 MB
64	5a/dc5fbe	12861	FEATURE_COUNTS_1 (DEN0343_Aviti_Severe)	COMPLETED	0	2025-06-04 09:25:50.287	1m 5s	4.9s	1077.1%	1 GB	4.9 GB	4.6 GB	29.6 MB
67	8c/356c4a	12864	FEATURE_COUNTS_1 (DEN0128_Aviti_Severe)	COMPLETED	0	2025-06-04 09:25:50.481	1m 5s	5.2s	1254.4%	1 GB	5 GB	4.7 GB	29.6 MB
69	dd/3d37e2	12866	FEATURE_COUNTS_1 (DEN0232_Aviti_Severe)	COMPLETED	0	2025-06-04 09:25:50.644	1m 5s	3.2s	958.3%	1022.2 MB	4.9 GB	2.6 GB	29.6 MB
62	cf/c4ad7f	12859	FEATURE_COUNTS_1 (DEN0344_Nextseq_Non-Severe)	COMPLETED	0	2025-06-04 09:25:50.099	1m 11s	15.5s	815.9%	982.4 MB	4.9 GB	8.2 GB	29.5 MB
71	59/613a94	12868	FEATURE_COUNTS_1 (IGIB1130721728n_Nextseq_Negative)	COMPLETED	0	2025-06-04 09:25:50.749	1m 10s	3.4s	1094.2%	1 GB	4.9 GB	2.7 GB	29.6 MB
72	9f/c5c2c8	12869	FEATURE_COUNTS_1 (IGIB1130883477n_Nextseq_Negative)	COMPLETED	0	2025-06-04 09:25:50.813	1m 10s	3.8s	486.1%	1003.1 MB	4.9 GB	1.3 GB	29.6 MB
70	d4/197674	12867	FEATURE_COUNTS_1 (DEN0095_Nextseq_Non-Severe)	COMPLETED	0	2025-06-04 09:25:50.702	1m 15s	11.6s	373.9%	1 GB	5 GB	3 GB	29.6 MB
73	92/03da83	12870	FEATURE_COUNTS_1 (DEN0189_Aviti_Severe)	COMPLETED	0	2025-06-04 09:25:50.873	1m 15s	7.7s	286.6%	1 GB	4.9 GB	2 GB	29.6 MB
74	40/dd90c6	12871	FEATURE_COUNTS_1 (DEN0252_Nextseq_Severe)	COMPLETED	0	2025-06-04 09:25:50.904	1m 15s	4.5s	439.2%	1002.9 MB	4.9 GB	1.3 GB	29.5 MB
75	d7/c61898	12872	FEATURE_COUNTS_1 (DEN0043_Nextseq_Non-Severe)	COMPLETED	0	2025-06-04 09:25:50.957	1m 15s	3.1s	655.5%	995 MB	4.9 GB	1.3 GB	29.6 MB
76	a0/183624	12873	FEATURE_COUNTS_1 (DEN0342_Nextseq_Severe)	COMPLETED	0	2025-06-04 09:25:50.993	1m 15s	4s	1072.7%	1 GB	4.9 GB	2.9 GB	29.6 MB
77	5c/3a803f	12874	FEATURE_COUNTS_1 (IGIB1130746708n_Nextseq_Negative)	COMPLETED	0	2025-06-04 09:25:51.066	1m 15s	2.4s	828.8%	1004.7 MB	4.9 GB	1.3 GB	29.6 MB
68	1d/f6a816	12865	FEATURE_COUNTS_1 (DEN0292_Aviti_Severe)	COMPLETED	0	2025-06-04 09:25:50.519	1m 20s	15.3s	482.9%	1 GB	4.9 GB	6.2 GB	29.5 MB
66	12/83e232	12863	FEATURE_COUNTS_1 (DEN0173_Nextseq_Non-Severe)	COMPLETED	0	2025-06-04 09:25:50.418	1m 25s	25.4s	933.0%	987.3 MB	4.9 GB	15 GB	29.5 MB
78	d3/a50a9e	12875	FEATURE_COUNTS_1 (DEN0049_Aviti_Non-Severe)	COMPLETED	0	2025-06-04 09:25:51.118	1m 25s	9.3s	680.3%	1021.2 MB	4.9 GB	5.4 GB	29.6 MB
